Player_ID,Reaction_Time,Accuracy,Headshot_Ratio,Fire_Rate,Movement_Speed,Aim_Smoothness,KDR,Label,activity_intensity,gameplay_pattern
N419,0.6901,0.46847,0.18567,0.22101,0.76964,0.50931,0.14216,0,0.24174,0.27354
N392,0.65481,0.40178,0.26539,0.06805,0.64978,0.83445,0.05687,0,0.08777,0.27477
N593,0.58945,0.29198,0.12745,0.25101,0.27842,0.45361,0.17485,0,0.22678,0.15021
C087,0.10859,0.99373,0.86738,0.6566,0.68683,0.96178,0.65276,1,0.6622,0.93344
N648,0.72993,0.27286,0.11474,0.11081,0.45005,0.42102,0.13933,0,0.10578,0.13163
N521,0.56404,0.72236,0.22138,0.07445,0.40463,0.36637,0.15832,0,0.06584,0.42919
N065,0.7856,0.3535,0.34307,0.09521,0.35323,0.63665,0.16426,0,0.08519,0.2943
N015,0.70164,0.35713,0.18206,0.09871,0.57711,0.52059,0.28397,0,0.10664,0.21882
C065,0.04884,0.91798,0.91871,0.82084,0.84861,0.95434,0.56586,1,0.83522,0.91504
N493,0.49619,0.5608,0.14726,0.13957,0.5451,0.30386,0.18863,0,0.14032,0.30554
N380,0.61336,0.52687,0.20957,0.13319,0.43267,0.31668,0.12163,0,0.12444,0.31627
N188,0.72597,0.22095,0.19551,0.1155,0.3814,0.38863,0.21045,0,0.10383,0.14902
N764,0.63324,0.26975,0.24122,0.11861,0.75544,0.59912,0.21288,0,0.14268,0.199
N217,0.71276,0.44623,0.22187,0.01761,0.44354,0.66602,0.18124,0,0.01847,0.28224
N792,0.56062,0.38416,0.24546,0.10778,0.46716,0.56801,0.17492,0,0.10642,0.26079
C077,0.03575,0.98031,0.86244,0.69459,0.74459,0.96178,0.4657,1,0.70403,0.9145
N879,0.66852,0.44503,0.24583,0.0968,0.73168,0.35442,0.18996,0,0.11606,0.29442
N338,0.49546,0.63678,0.14255,0.16061,0.54387,0.62142,0.00493,0,0.16502,0.33491
N720,0.41035,0.31222,0.16591,0.08287,0.55652,0.0,0.13071,0,0.08223,0.17882
N296,0.71164,0.2562,0.15584,0.1728,0.31657,0.38423,0.11395,0,0.1535,0.1427
C017,0.07102,0.92603,0.72748,0.74642,0.75569,0.92608,0.79824,1,0.75465,0.83183
N456,0.76405,0.47103,0.1455,0.06002,0.72288,0.37377,0.15607,0,0.07998,0.25482
N816,0.72595,0.49195,0.20715,0.1652,0.55907,0.52981,0.16249,0,0.16951,0.29826
N270,0.78945,0.64009,0.14834,0.08328,0.44749,0.94776,0.11705,0,0.0863,0.34518
N996,0.55873,0.38339,0.23643,0.14515,0.48042,0.35227,0.15234,0,0.14072,0.2546
N202,0.67381,0.43211,0.24809,0.16527,0.63195,0.54079,0.13975,0,0.17615,0.28618
N162,0.43431,0.52247,0.23766,0.13114,0.64592,0.59318,0.22707,0,0.14508,0.33361
N730,0.55946,0.72085,0.28467,0.09682,0.54091,0.2876,0.17883,0,0.09837,0.46213
N402,0.80617,0.26308,0.1937,0.19087,0.59364,0.60922,0.15864,0,0.1985,0.16817
N703,0.74402,0.25555,0.30335,0.16348,0.55568,0.54842,0.16706,0,0.16781,0.22127
C130,0.01021,0.92824,0.9167,0.81615,0.51428,0.93945,0.81799,1,0.80107,0.93188
N566,0.65805,0.48905,0.14569,0.14961,0.55252,0.37998,0.17788,0,0.15175,0.26566
C022,0.0867,0.89706,0.85905,0.79125,0.78709,0.90924,0.73726,1,0.80055,0.88134
C026,0.09937,0.95222,0.93067,0.58411,0.57946,0.96178,0.55417,1,0.58262,0.93905
C105,0.05025,0.97901,0.85588,0.8254,0.8092,0.93224,0.7206,1,0.83586,0.92291
N206,0.54087,0.56389,0.09122,0.16161,0.49387,0.5707,0.17774,0,0.16088,0.27768
N035,0.55798,0.59704,0.15985,0.1647,0.32723,0.32058,0.16972,0,0.14571,0.3306
N776,0.6142,0.59961,0.2335,0.12349,0.50155,0.84837,0.18693,0,0.12856,0.37092
N509,0.61295,0.64852,0.25371,0.11492,0.39763,0.68315,0.20456,0,0.10881,0.40852
C184,0.05779,0.91056,0.80374,0.62988,0.83823,0.94181,0.50739,1,0.64938,0.8487
N092,0.8069,0.64513,0.18797,0.1159,0.68161,0.51996,0.11366,0,0.13246,0.36822
N898,0.45415,0.41089,0.26076,0.14761,0.36043,0.24459,0.20673,0,0.13103,0.28462
N565,0.65246,0.44672,0.09361,0.23361,0.27453,0.24761,0.12007,0,0.20672,0.21314
N777,0.49093,0.48703,0.11115,0.07009,0.54183,0.62058,0.19468,0,0.07725,0.24754
N242,0.5672,0.43963,0.16687,0.12437,0.25203,0.60519,0.09756,0,0.10407,0.24613
N014,0.63863,0.35399,0.26485,0.15589,0.48302,0.71923,0.15484,0,0.15647,0.25363
N316,0.68242,0.4822,0.09817,0.0652,0.61667,0.6647,0.27067,0,0.07973,0.24195
N601,0.79483,0.35577,0.16874,0.20298,0.55799,0.39398,0.15476,0,0.20406,0.20486
N388,0.53016,0.49769,0.24937,0.11825,0.75822,0.30986,0.14893,0,0.13852,0.32252
N167,0.63434,0.38417,0.13504,0.08352,0.56146,0.75831,0.13426,0,0.0939,0.20167
N841,0.72106,0.19682,0.11564,0.04508,0.58134,0.26866,0.15509,0,0.05161,0.09202
N021,0.80918,0.37895,0.14113,0.13389,0.14017,0.41187,0.20485,0,0.10073,0.20548
N647,0.56785,0.46174,0.09161,0.21977,0.35286,0.60623,0.18163,0,0.20524,0.2232
C155,0.06362,0.96232,0.82131,0.76147,0.75376,0.89919,0.6744,1,0.76867,0.8938
N832,0.74993,0.25293,0.19431,0.1631,0.37317,0.56348,0.17662,0,0.1516,0.16392
N563,0.65173,0.50618,0.14872,0.11128,0.34741,0.51483,0.13788,0,0.09852,0.27447
C171,0.05703,0.93986,0.82205,0.87591,0.61342,0.96178,0.89545,1,0.86792,0.89295
N687,0.4761,0.47379,0.09899,0.13893,0.47447,0.60301,0.11536,0,0.13768,0.23024
N958,0.47492,0.49946,0.17989,0.12762,0.30443,0.12204,0.15559,0,0.10505,0.28785
N190,0.5217,0.40999,0.4119,0.15798,0.67076,0.52698,0.08632,0,0.17231,0.35643
N976,0.53852,0.38454,0.17018,0.14135,0.4101,0.35418,0.19198,0,0.13088,0.22289
N700,0.7278,0.49626,0.07271,0.18834,0.50395,0.5674,0.06366,0,0.18758,0.22618
N511,0.74204,0.36284,0.16639,0.15757,0.386,0.3775,0.17168,0,0.14478,0.20827
C083,0.03048,0.89995,0.88607,0.76408,0.71197,0.94804,0.80657,1,0.7682,0.90028
N475,0.701,0.5366,0.20947,0.06114,0.36626,0.57194,0.17516,0,0.05247,0.32407
N857,0.62202,0.43346,0.14604,0.11309,0.37035,0.50919,0.14693,0,0.10221,0.23446
N748,0.51689,0.6001,0.34175,0.15566,0.51591,0.70816,0.242,0,0.15899,0.42989
N253,0.68274,0.42498,0.09183,0.17833,0.47419,0.45527,0.14474,0,0.17371,0.20175
N022,0.57742,0.34739,0.22309,0.17773,0.68618,0.45191,0.14237,0,0.19172,0.22787
N460,0.84282,0.59756,0.0582,0.09333,0.44758,0.81456,0.09094,0,0.09416,0.27442
N277,0.84117,0.35138,0.21073,0.13731,0.53234,0.35369,0.252,0,0.13771,0.22899
N956,0.71041,0.46818,0.15143,0.20324,0.42677,0.48233,0.083,0,0.19402,0.25277
N386,0.62007,0.3605,0.233,0.16883,0.59876,0.38821,0.14443,0,0.17453,0.24014
N806,0.72945,0.34507,0.23404,0.09196,0.41459,0.76419,0.17366,0,0.08923,0.23382
N344,0.67575,0.52552,0.20377,0.16765,0.65993,0.38063,0.07231,0,0.17866,0.31012
N770,0.61961,0.35081,0.15215,0.1097,0.91769,0.43153,0.18028,0,0.14598,0.19486
N131,0.65429,0.53688,0.31477,0.13466,0.52621,0.31643,0.1771,0,0.13409,0.3788
N872,0.93693,0.43597,0.21511,0.12346,0.54387,0.39106,0.14189,0,0.12586,0.2713
C124,0.09351,0.90047,0.8061,0.80638,0.58086,0.93881,0.8721,1,0.79747,0.8624
N088,0.81117,0.35332,0.16581,0.1296,0.58044,0.33404,0.11782,0,0.13422,0.20022
N331,0.69672,0.4444,0.19761,0.14463,0.45662,0.66581,0.16828,0,0.14251,0.26807
N467,0.52823,0.43915,0.25344,0.16145,0.17054,0.41329,0.18379,0,0.13009,0.29489
N122,0.68353,0.33117,0.09261,0.14088,0.63181,0.39799,0.15479,0,0.15054,0.15226
C045,0.08659,0.89637,1.0,0.54772,0.8286,0.96178,0.65491,1,0.56933,0.94986
C096,0.07582,0.95667,0.79068,0.92348,0.8077,0.90893,0.71508,1,0.93028,0.87691
C131,0.05881,0.88302,0.76915,0.79166,0.80915,0.88718,0.94555,1,0.80258,0.83751
N861,0.61153,0.36518,0.20472,0.1381,0.50836,0.79874,0.26747,0,0.1426,0.23406
C127,0.07535,0.92584,0.94863,0.7407,0.87412,0.94245,0.63424,1,0.75976,0.93809
N764,0.64846,0.24558,0.24036,0.11076,0.68327,0.54034,0.20806,0,0.12791,0.18534
N644,0.53433,0.3492,0.17202,0.18165,0.54861,0.60251,0.1661,0,0.18553,0.20358
N894,0.51139,0.48465,0.23122,0.0842,0.46825,0.45112,0.22928,0,0.08206,0.31007
N044,0.64079,0.56321,0.24689,0.05991,0.5716,0.22249,0.14119,0,0.06445,0.35606
N687,0.47543,0.48526,0.09937,0.14471,0.49822,0.66506,0.11744,0,0.14623,0.2367
N840,0.64792,0.49246,0.27111,0.05227,0.65296,0.55306,0.1721,0,0.06884,0.3321
N373,0.46882,0.51786,0.27939,0.12424,0.28449,0.20436,0.12549,0,0.10118,0.34774
C141,0.08042,0.94034,0.86496,0.9359,0.88135,1.0,0.79906,1,0.95005,0.91068
N536,0.71963,0.38323,0.21704,0.12161,0.42304,0.59555,0.07887,0,0.1163,0.24087
N046,0.74261,0.24893,0.18971,0.1742,0.22039,0.37328,0.12608,0,0.14624,0.15691
N393,0.77676,0.12813,0.04807,0.10636,0.64131,0.38455,0.23045,0,0.11778,0.02386
N219,0.53809,0.58022,0.14851,0.05878,0.51155,0.31997,0.25423,0,0.05944,0.31984
N330,0.6578,0.38401,0.20444,0.08775,0.21388,0.55752,0.06934,0,0.06461,0.23431
C081,0.07787,0.95459,0.75538,0.80231,0.82428,0.8803,0.64585,1,0.81412,0.85413
N883,0.7394,0.28347,0.34222,0.12657,0.53908,0.29264,0.16442,0,0.12706,0.25625
N615,0.73508,0.48446,0.18295,0.18032,0.63325,0.56732,0.1674,0,0.19119,0.28196
N568,0.64836,0.38354,0.19215,0.20373,0.62546,0.46405,0.18631,0,0.21171,0.23344
N013,0.80201,0.1882,0.23066,0.0806,0.3494,0.7002,0.14109,0,0.07161,0.14621
N127,0.56503,0.5467,0.22829,0.14023,0.71741,0.57986,0.27119,0,0.15999,0.34394
N805,0.75877,0.56586,0.17196,0.12129,0.30722,0.41294,0.15276,0,0.10324,0.31928
C095,0.04062,0.95506,0.72632,0.81833,0.68069,0.89272,0.63181,1,0.81716,0.83866
N991,0.78835,0.65974,0.1929,0.11879,0.54045,0.49606,0.08102,0,0.1225,0.37702
N838,0.57341,0.3795,0.0,0.15576,0.39595,0.31903,0.21246,0,0.14308,0.13314
N276,0.55175,0.49742,0.20355,0.17408,0.63575,0.60834,0.15529,0,0.18595,0.29899
N842,0.64498,0.45157,0.16668,0.18553,0.58144,0.68233,0.09369,0,0.19329,0.25226
